const,addresscat_3,addresscat_4,agecat_5,agecat_6,bfast_2,bfast_3,callid_1,callwait_1,carcatvalue_3,card2_2,card2tenurecat_5,card_2,cardten,cardtenurecat_5,carown_1,cars_1,cartype_0,creddebt,ebill_1,ed,edcat_2,edcat_3,gender_1,hourstv,inccat_3,internet_3,jobcat_2,jobsat_4,lncreddebt,lnothdebt,multline_1,news_1,othdebt,owndvd_1,ownipod_1,ownpda_1,polview_4,polview_6,region_5,spoused,vote_1,pred_totalSpend
1.0,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0,1,1,1,0.345092,0,13,1,0,1,16,0,0,1,1,-1.0639442308333464,0.891140294498008,0,0,2.4379079999999997,1,0,0,1,0,1,-1,1,206.87572596976094
1.0,0,0,0,1,1,0,0,0,0,0,1,0,1040.0,1,1,0,0,0.6038009999999999,0,11,0,0,1,13,0,0,0,1,-0.504510605533228,0.826453110269615,0,1,2.285199,1,0,0,0,0,0,-1,0,243.5961609929592
1.0,0,0,1,0,1,0,1,1,0,1,1,0,2020.0,1,1,0,0,0.39945600000000003,1,13,1,0,0,20,0,0,0,0,-0.9176516575134965,1.6387139562566486,1,0,5.148544,1,0,0,0,0,0,-1,1,238.75346870149394
1.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,1,0.8466,0,11,0,0,0,20,0,0,0,1,-0.16652695089531372,0.1768063761058445,0,0,1.1934,1,0,0,0,1,0,-1,0,244.3570888896556
1.0,1,0,0,0,0,1,0,0,1,0,0,0,0.0,0,1,0,0,1.8955199999999999,0,18,0,0,1,21,0,0,0,0,0.6394932072243119,1.2192002756567033,0,0,3.3844800000000004,1,0,1,0,1,0,-1,1,400.4086033028101
1.0,0,0,0,1,1,0,1,1,0,1,1,0,3140.0,1,0,1,0,0.472,0,9,0,0,1,20,0,0,0,0,-0.7507762933965817,-1.1147416705979931,0,1,0.32800000000000007,0,0,0,1,0,0,10,0,154.19207978719632
1.0,0,1,0,0,0,1,1,1,0,1,0,0,1225.0,1,1,0,0,0.308853,0,11,0,0,0,19,0,0,1,0,-1.1748898434342716,1.1026531135276092,1,1,3.012147,1,1,1,1,0,0,-1,1,245.14263446082552
1.0,0,1,0,0,0,1,1,1,1,0,1,0,1575.0,1,1,0,0,4.174224000000001,0,12,1,0,0,20,0,0,0,0,1.4289284727636995,2.821484595107566,1,1,16.801775999999997,1,0,0,0,0,0,13,0,453.4764906999051
1.0,0,1,0,0,0,1,1,1,1,0,1,0,650.0,1,1,0,0,6.263896000000001,0,16,0,1,0,25,0,0,0,1,1.8348023557409676,1.7387285256513454,1,1,5.690104,1,1,0,1,0,0,15,0,427.98890283034586
1.0,1,0,1,0,0,1,0,0,0,0,0,0,500.0,0,0,0,1,0.533466,1,18,0,0,1,29,0,1,1,0,-0.6283599403555258,0.38153710313087624,1,1,1.464534,1,1,1,0,1,0,15,0,279.64656553762285
1.0,0,0,0,0,0,1,1,1,0,1,0,0,0.0,0,1,0,1,0.21787199999999998,1,12,1,0,0,22,0,0,1,0,-1.5238475445999176,0.00610930016417712,1,1,1.006128,1,1,0,0,0,1,13,1,226.35194378552657
1.0,1,0,0,0,0,0,0,0,1,0,1,0,3410.0,1,1,0,1,2.7211279999999998,1,19,0,0,0,14,0,0,0,1,1.001046500223541,1.7686395859170503,1,1,5.862871999999999,1,1,0,0,0,1,14,1,437.0224336846902
1.0,0,0,1,0,1,0,0,0,0,0,1,0,830.0,1,1,0,1,0.809028,0,8,0,0,1,16,1,0,0,0,-0.21192175189217155,-0.02739997418861438,1,1,0.9729720000000001,1,0,0,0,0,0,-1,0,270.19721865515356
1.0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,1,0,1,0.39628800000000003,1,15,0,1,1,14,0,0,1,1,-0.9256140593350392,0.13077559891072388,0,0,1.139712,0,1,0,0,1,0,-1,0,185.81326286647493
1.0,0,1,0,1,1,0,0,0,0,1,0,0,0.0,0,0,0,0,0.23579,1,19,0,0,1,21,0,0,0,0,-1.4448137005991808,-0.7047947509095623,1,0,0.49421,1,0,0,1,0,0,-1,1,177.65178492636878
1.0,0,1,0,0,0,0,1,1,0,0,0,0,525.0,0,1,0,1,6.76704,0,11,0,0,1,16,1,0,0,1,1.9120637682714834,1.354019072568102,0,1,3.872960000000001,1,0,1,0,1,0,12,1,363.915577019189
1.0,1,0,1,0,0,0,0,1,1,0,1,0,310.0,1,1,0,1,6.8665259999999995,1,16,0,1,1,19,0,0,0,0,1.926658301480703,2.1759412409979477,0,0,8.810474,1,1,0,1,0,0,-1,0,411.91410693573187
1.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.6416999999999999,0,15,0,1,0,24,0,0,1,0,-0.44363437422566754,0.19745644437822468,0,0,1.2183,1,1,0,0,0,0,-1,0,234.7327913573033
1.0,0,0,0,0,0,0,1,1,0,0,0,1,225.0,0,1,0,1,0.7509600000000001,0,12,1,0,0,20,0,0,1,0,-0.28640289095340055,-0.0736034840446346,1,0,0.9290400000000001,0,1,0,0,0,0,-1,0,188.58534739155527
1.0,0,0,0,1,1,0,1,0,0,0,1,0,535.0,1,0,0,1,0.03316008,1,16,0,1,1,22,0,0,1,1,-3.4016901129336294,-2.1682409342213766,1,1,0.11429903999999999,1,1,1,0,0,0,-1,1,176.810619139772
1.0,0,0,0,0,0,0,1,1,0,0,0,1,1380.0,0,1,0,0,0.2232,0,14,1,0,0,26,0,0,0,0,-1.4996870484749811,-1.7327361287785938,1,1,0.1768,1,1,1,0,0,0,-1,1,220.3298486857293
1.0,0,1,1,0,0,1,1,1,0,0,1,1,1015.0,1,1,0,0,2.588376,1,20,0,0,1,18,0,0,1,0,0.9510306520207598,1.474676964215812,1,0,4.369624,1,1,0,1,0,0,14,1,238.08778388258597
1.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1.189608,0,17,0,0,1,19,0,0,0,0,0.17362384109075876,1.5978494245340589,1,0,4.942392,1,0,0,0,0,0,-1,1,232.45809463271365
1.0,0,0,0,1,1,0,0,0,1,0,0,0,0.0,1,1,1,0,14.280358400000008,1,18,0,0,1,26,0,0,0,0,2.65891009010391,2.833261695828427,1,0,17.000822000000003,1,0,1,0,0,1,20,1,464.519934963895
1.0,1,0,0,1,1,0,0,1,0,0,0,0,0.0,0,0,0,0,0.09098400000000001,0,8,0,0,0,26,0,0,0,0,-2.3970716120999938,-2.1682409342213766,0,0,0.11429903999999999,1,0,0,1,0,1,8,0,218.99695047765712
1.0,0,1,1,0,0,0,1,1,0,0,1,1,1955.0,1,0,0,0,2.9004080000000005,0,12,1,0,1,14,0,0,1,0,1.0648514167517396,1.9026435021392423,0,0,6.703592,1,0,0,1,0,0,-1,0,239.690966858559
1.0,1,0,0,0,0,1,1,1,0,1,0,0,570.0,1,1,0,0,1.02564,1,19,0,0,1,24,0,0,0,0,0.02531680798378998,1.4241583851557693,1,1,4.1543600000000005,1,1,0,0,0,0,15,0,253.12033525144335
1.0,0,0,0,1,1,0,0,0,1,0,1,0,3150.0,1,1,1,1,4.510906,0,11,0,0,0,21,0,0,0,1,1.506498020257472,1.9370270970288526,1,1,6.9380939999999995,1,0,0,0,0,0,15,1,382.3552424500757
1.0,1,0,0,0,0,1,0,0,0,0,0,1,415.0,0,0,0,0,1.062048,0,17,0,0,1,21,0,0,0,0,0.0601991195384731,1.3142482618445852,1,1,3.721952,1,1,0,1,0,0,17,0,236.23010822779665
1.0,1,0,0,0,0,1,0,1,0,0,0,0,555.0,0,1,0,0,1.684032,0,14,1,0,0,17,0,0,0,0,0.521190918014889,1.1052462353041497,0,0,3.0199679999999995,1,0,0,0,0,1,8,1,326.5560349379316
1.0,1,0,0,0,0,1,0,1,0,0,0,0,1280.0,0,0,0,1,10.5378,0,15,0,1,0,18,1,0,0,0,2.354968792673608,1.1353298716032723,1,1,3.1121999999999996,1,1,0,0,1,1,15,1,394.28513457851915
1.0,0,1,0,0,0,0,0,0,0,1,1,0,450.0,1,1,1,0,0.38134799999999996,0,13,1,0,0,19,1,0,0,1,-0.9640429349116681,-0.21486293048298782,0,1,0.8066519999999999,1,0,0,1,0,0,-1,0,250.5778958552359
1.0,0,0,0,0,0,0,1,1,0,1,0,0,140.0,0,1,1,1,3.351675,0,14,1,0,0,23,0,1,0,0,1.2094602208786263,0.5148126649434464,0,0,1.6733250000000002,1,0,0,0,0,0,-1,0,258.5466071234186
1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0.37322999999999995,1,20,0,0,0,26,1,0,0,0,-0.9855604273876278,-0.22718922402295996,1,1,0.79677,1,1,0,0,0,0,19,1,313.97974131685527
1.0,1,0,0,0,0,0,1,1,0,0,1,0,170.0,0,0,1,1,0.8735040000000001,1,21,0,0,0,18,0,0,0,1,-0.135242570139747,0.5414494896937537,1,0,1.718496,1,1,1,1,0,0,-1,1,249.42338021321666
1.0,1,0,1,0,1,0,1,0,0,0,0,0,35.0,0,1,1,0,0.68068,0,16,0,1,1,20,0,0,0,1,-0.3846629804789012,1.516295780714146,0,0,4.55532,1,1,0,0,0,0,14,1,282.4058503702767
1.0,1,0,0,0,0,1,1,1,0,0,0,0,640.0,0,0,0,0,0.7004879999999999,0,18,0,0,1,26,0,0,1,0,-0.3559780439727913,1.476023541533697,1,0,4.375512,1,1,1,0,0,0,17,0,272.27558651058837
1.0,0,1,0,0,0,1,1,1,1,0,1,0,855.0,1,1,0,0,2.434432,1,12,1,0,1,14,0,0,0,0,0.8897134644370042,1.804604615956736,1,1,6.077568,1,1,1,0,0,0,-1,0,383.6169751500632
1.0,0,0,0,0,0,1,1,1,0,0,0,0,910.0,0,1,1,0,0.47795,0,18,0,0,0,18,0,0,0,1,-0.7382491544723655,0.2311514027157381,0,0,1.2600500000000001,1,0,0,1,0,0,-1,1,265.8836568629744
1.0,0,1,0,0,0,0,1,1,0,0,0,1,705.0,1,0,0,0,0.926156,1,17,0,0,1,18,0,1,1,0,-0.0767125920021706,-0.8258925964308511,1,1,0.4378439999999999,1,1,0,0,0,0,19,1,220.2474800401188
1.0,0,1,1,0,0,1,0,0,0,0,1,0,610.0,1,0,0,0,2.7499520000000004,0,19,0,0,0,16,1,0,1,0,1.0115834569806932,2.0471827778200686,1,1,7.746048,1,0,0,1,0,0,17,0,341.60569093227843
1.0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,1,0,1,0,0.279072,1,16,0,1,0,25,1,0,0,0,-1.276285465937562,-0.05664654486722656,1,1,0.944928,1,1,0,0,1,0,19,1,266.1185811584875
1.0,0,0,0,1,1,0,1,1,1,0,1,1,1675.0,1,1,1,1,4.364316,0,11,0,0,1,17,0,0,0,0,1.4734614759817484,2.278260022851673,0,0,9.759684,1,0,1,0,1,0,14,0,317.18821349415975
1.0,0,0,0,0,0,1,1,0,0,0,0,0,30.0,0,1,0,1,0.61155,0,9,0,0,1,18,0,0,0,0,-0.49175856104876486,-0.3032018841098177,0,0,0.73845,1,0,0,0,1,0,9,1,258.42709872207786
1.0,0,0,0,1,1,0,0,0,0,0,0,1,0.0,1,1,0,1,0.37687200000000004,0,13,1,0,1,16,0,0,0,0,-0.9758496717313746,-0.49901563700663304,1,1,0.6071279999999999,1,1,0,0,0,0,-1,0,188.73914876511134
1.0,1,0,1,0,1,0,1,0,0,0,0,0,0.0,1,1,0,1,1.4512770000000002,0,17,0,0,0,25,1,0,0,0,0.3724438585080627,0.9089530770087486,1,1,2.481723,1,0,0,0,0,0,16,1,330.34791577522003
1.0,0,0,1,0,0,1,1,1,0,0,1,1,1575.0,1,1,0,1,0.26208,1,20,0,0,0,20,0,0,1,0,-1.3391054783174325,1.3270537810756173,1,1,3.76992,1,1,0,1,0,0,18,0,224.76402100158413
1.0,1,0,1,0,0,1,0,0,0,1,1,0,720.0,1,1,0,0,0.9224119999999999,0,21,0,0,1,22,1,0,1,0,-0.08076330057158165,1.1332030694375081,1,1,3.1055879999999996,1,0,0,0,0,0,18,1,266.69656704159183
1.0,0,1,1,0,1,0,0,0,0,0,1,0,0.0,1,0,0,1,0.461125,1,18,0,0,1,13,0,0,0,0,-0.7740861230652973,0.9218253873726299,1,1,2.513875,1,1,0,0,0,0,20,1,244.4827033167339
1.0,0,0,0,1,1,0,0,0,1,0,1,0,1550.0,1,1,0,1,4.835375999999999,0,15,0,1,1,21,0,0,0,0,1.5759588921691037,1.6079616232552776,1,1,4.992624,1,0,0,0,0,0,18,0,361.9844052457696
1.0,0,1,0,0,1,0,0,0,0,0,0,1,1055.0,1,1,1,1,4.2703500000000005,0,12,1,0,0,16,1,0,0,0,1.4516957910945196,2.5556485463939467,0,1,12.879650000000002,1,1,0,0,1,0,-1,1,329.70696695876853
1.0,1,0,0,1,1,0,0,1,0,0,0,1,320.0,0,0,0,1,0.916992,0,12,1,0,1,0,0,0,0,1,-0.0866565308640545,-0.134665750050415,0,1,0.8740080000000001,0,0,0,0,0,0,-1,0,164.05222217706356
1.0,0,0,0,0,0,0,1,1,0,0,0,0,280.0,0,1,0,1,0.783756,1,18,0,0,0,30,1,1,0,0,-0.24365753156191747,0.8764033005136759,1,0,2.402244,1,1,1,0,1,0,18,1,346.80864929007794
1.0,1,0,0,0,1,0,1,1,0,1,0,0,0.0,0,0,0,0,1.854144,1,14,1,0,1,24,1,0,0,0,0.6174231340304253,1.6582006476559337,0,1,5.249856,1,0,1,1,0,0,-1,0,270.6150953664875
1.0,0,0,0,1,1,0,0,0,0,0,1,0,3710.0,1,1,1,1,5.564068000000001,0,13,1,0,1,19,0,0,0,0,1.716329495409952,1.2521719367276405,1,1,3.4979320000000005,1,0,0,0,0,0,10,0,269.36891536397417
1.0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,1,1,0,0,1.8460239999999999,0,8,0,0,1,16,0,0,0,0,0.6130341370795707,0.8704461452285953,0,0,2.387976,1,0,0,0,1,0,11,0,262.7598370661044
1.0,1,0,0,1,1,0,0,0,0,1,1,0,950.0,1,1,1,1,0.42092599999999997,0,11,0,0,1,14,0,0,0,0,-0.8652982327209556,-1.8197022579231448,0,0,0.162074,1,0,0,1,0,0,11,0,173.2401993376253
1.0,0,0,1,0,0,0,0,1,0,0,0,0,855.0,1,0,0,1,0.24046199999999998,0,17,0,0,0,15,0,0,1,0,-1.4251932060782975,0.5484323428235627,1,0,1.730538,1,0,0,0,0,0,-1,0,252.84512021716546
1.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,1,1.9544480000000002,0,17,0,0,1,15,0,0,0,0,0.6701078006270561,1.1766690256065893,1,0,3.243552,1,0,0,1,0,1,14,1,270.0829085688121
1.0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,1,0,0,0.284256,1,15,0,1,1,14,0,1,1,0,-1.2578800383948465,0.20517833893688212,0,0,1.227744,1,1,0,1,0,0,-1,0,221.98492267628075
1.0,0,0,1,0,0,1,1,1,0,0,1,0,4011.19999999999,1,0,0,0,4.42152,0,8,0,0,1,30,0,0,0,0,1.4864835283752262,0.0939274060313596,0,1,1.0984800000000003,1,0,0,0,0,0,7,1,289.64196492069266
1.0,0,0,0,1,0,0,1,0,0,0,1,0,3395.0,1,0,0,0,0.19019,0,9,0,0,1,15,0,0,0,1,-1.6597317064885675,-0.5450548153166509,1,1,0.57981,1,0,0,0,0,0,-1,0,218.12698098682014
1.0,0,0,1,0,0,1,1,1,0,0,1,0,1355.0,1,1,1,1,0.45813600000000004,0,20,0,0,1,17,0,1,0,0,-0.7805891957154265,1.4055733219149344,1,1,4.077864000000001,1,1,1,0,0,0,-1,0,269.171037652333
1.0,0,0,0,0,1,0,1,1,0,0,0,0,0.0,0,1,0,0,1.5862499999999997,1,17,0,0,1,18,0,0,0,0,0.4613727400464602,0.6620434355086114,0,0,1.9387499999999998,1,1,1,0,0,0,-1,1,274.14282055703717
1.0,0,0,0,1,1,0,0,0,0,0,1,0,3065.0,1,1,0,0,0.19602,0,12,1,0,1,15,0,0,0,0,-1.6295385841411032,0.461202512792666,1,1,1.58598,1,0,0,0,1,0,14,1,241.70327462604345
1.0,1,0,0,0,0,0,1,1,0,1,0,0,15.0,0,1,0,1,1.221264,0,14,1,0,0,20,1,0,1,1,0.19988638797342648,2.756252001743572,0,0,15.740736,0,0,0,0,0,0,-1,1,269.3304878543701
1.0,0,0,1,0,1,0,1,1,0,0,1,0,2585.0,1,1,0,0,3.183624,1,16,0,1,0,26,1,0,0,0,1.1580201705566489,2.0582659122474576,1,0,7.832376,1,1,1,0,1,0,13,0,381.01751852508403
1.0,1,0,0,0,0,1,0,1,0,1,1,0,1780.0,1,1,0,1,0.222574,0,13,1,0,1,21,1,1,0,0,-1.502495648400068,-0.664703563012565,1,0,0.514426,1,1,0,0,1,0,13,1,241.23039130619577
1.0,0,0,1,0,0,0,0,0,0,1,1,0,1340.0,0,0,0,1,0.11187000000000001,0,11,0,0,1,29,0,0,1,1,-2.190417796123298,0.01796761135045026,0,1,1.0181300000000002,1,0,0,1,0,0,-1,0,188.74095438727542
1.0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.336384,0,10,0,0,1,14,0,0,0,1,-1.0895019144401556,-1.4287176370071193,0,0,0.23961600000000005,1,1,0,0,0,1,13,1,209.88194756357174
1.0,0,0,1,0,0,1,0,0,0,0,1,1,800.0,1,1,0,0,1.3175,0,13,1,0,1,14,0,0,1,0,0.2757360014333803,-0.23508962233261008,1,1,0.7905000000000002,1,1,0,0,1,0,11,0,227.4218222100986
1.0,0,1,0,0,1,0,0,0,0,1,1,0,0.0,1,1,0,1,1.443,0,13,1,0,0,21,0,0,0,0,0.3667242797917339,0.44276089285186127,1,1,1.557,1,0,0,0,0,0,12,1,235.393408917518
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0.134096,0,9,0,0,0,25,0,0,0,0,-2.009199317625587,0.6086257918838979,0,0,1.8379040000000002,1,0,0,0,0,0,-1,1,247.41229063942944
1.0,1,0,0,0,0,1,1,0,0,0,0,1,0.0,0,1,0,1,3.179808,1,15,0,1,1,14,0,0,1,0,1.1568208176108088,0.984394888571078,1,1,2.676192,1,1,1,0,0,0,15,0,248.5375611821297
1.0,1,0,1,0,1,0,1,1,1,0,1,0,4011.19999999999,1,1,0,0,0.48421800000000004,0,8,0,0,0,22,0,0,0,1,-0.7252200604479521,2.0087215545869994,1,1,7.453782,1,0,0,0,0,0,7,0,389.3343999430644
1.0,1,0,0,0,0,1,1,1,0,0,0,0,145.0,0,1,1,1,9.124038,0,11,0,0,1,15,0,0,0,0,2.210912469253451,2.122855613862268,0,0,8.354961999999999,1,0,0,1,0,1,7,0,323.78460626857947
1.0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,1,1,1,0.473616,0,14,1,0,1,14,0,0,0,0,-0.7473584121992165,0.43850264218367335,0,0,1.550384,1,1,0,0,1,0,13,1,263.4274480854624
1.0,0,0,0,0,0,1,1,1,0,1,0,0,710.0,0,1,0,1,5.490468000000001,1,19,0,0,1,18,0,0,0,0,1.7030134977898534,0.8652214124023503,1,0,2.3755319999999998,1,1,1,1,0,0,15,1,253.35109439337452
1.0,0,1,1,0,0,0,1,1,0,0,1,0,0.0,1,1,0,0,2.361606,0,14,1,0,0,22,0,0,0,0,0.8593418960711954,0.8313400665227024,1,1,2.2963940000000003,1,0,0,0,0,0,10,1,303.2847267278243
1.0,0,0,0,0,0,0,0,0,0,0,0,1,400.0,0,1,0,0,0.03992800000000001,1,19,0,0,1,30,0,0,1,0,-3.220677446814829,-2.1113698690299714,1,0,0.121072,1,1,1,0,0,0,17,0,186.66620295431275
1.0,0,0,1,0,0,1,0,0,1,1,1,0,1060.0,1,1,0,1,0.7222379999999999,0,17,0,0,1,19,0,0,0,1,-0.32540055451940564,0.28047768304819815,0,1,1.3237619999999999,1,0,0,1,0,0,16,1,297.05298393023946
1.0,0,0,0,1,1,0,1,1,1,0,1,1,2390.0,1,1,0,0,4.832,0,10,0,0,0,28,0,0,0,0,1.5752604606325138,1.9807255687406782,0,1,7.248,1,0,0,1,0,0,8,1,338.2528832295992
1.0,0,0,0,0,0,0,1,1,0,0,0,1,3850.0,0,1,0,1,0.93993,0,14,1,0,1,31,0,0,1,0,-0.06194987457607932,0.8578434878492778,1,1,2.35807,1,0,0,0,0,0,10,1,231.50347463705353
1.0,0,0,0,1,1,0,1,1,1,0,1,1,910.0,1,1,0,0,4.197648,0,12,1,0,0,17,0,0,0,0,1.4345243684307594,1.992569064134141,1,1,7.334352,1,0,0,0,0,0,14,0,326.8080140038553
1.0,0,1,0,1,0,0,0,1,1,1,1,0,645.0,1,1,0,0,1.288408,1,16,0,1,1,16,0,0,0,0,0.2534073477074145,2.2364016997958505,1,1,9.359592,1,0,0,0,1,0,-1,0,322.5658731011708
1.0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0,1,0,1,0.756,1,16,0,1,1,20,0,0,1,0,-0.27971390280260405,0.6254035284734257,0,0,1.869,1,0,0,1,0,1,-1,1,234.04033803779228
1.0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,1,1,1,0.74415,1,14,1,0,1,14,0,0,1,0,-0.2955126515669695,-0.721855344696689,1,0,0.48585,1,1,0,1,0,1,-1,0,199.38521875662374
1.0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.440153,0,14,1,0,0,16,0,0,1,0,0.36474935794377783,0.8841174789328831,0,0,2.420847,1,0,0,0,0,0,-1,0,275.8696087904123
1.0,0,0,0,1,0,1,1,1,0,0,1,0,2570.0,1,1,0,1,1.058442,1,15,0,1,0,17,0,0,1,0,0.05679801557096037,0.4373241753318726,1,1,1.548558,1,0,0,0,1,0,18,0,267.12845456161415
1.0,1,0,0,0,0,1,1,1,0,0,0,1,515.0,1,1,0,0,0.7705989999999999,0,10,0,0,0,13,1,0,0,1,-0.26058714448103354,0.34529109308657036,0,1,1.412401,1,0,0,0,0,1,-1,0,286.7391482783147
1.0,0,0,0,1,1,0,0,0,0,0,1,0,1205.0,1,0,1,1,0.392472,0,10,0,0,1,0,0,0,0,0,-0.9352900818839379,-1.144044895746048,0,1,0.318528,1,1,0,0,1,0,9,0,206.69952978824955
1.0,1,0,0,1,1,0,1,1,0,0,1,0,1325.0,1,1,1,0,0.99892,1,14,1,0,1,31,0,0,0,0,-0.00108058362024439,1.0448879715624433,0,1,2.84308,1,0,1,0,0,0,12,0,258.1654170490918
1.0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,1,1,0.36282400000000004,1,20,0,0,1,20,0,0,0,0,-1.0138374107791674,-0.35499635356017717,1,0,0.701176,1,1,1,1,0,1,-1,0,203.20503740300165
1.0,0,0,0,1,1,0,0,0,0,0,1,0,1660.0,1,0,0,1,0.48411000000000004,1,19,0,0,0,16,0,1,0,0,-0.7254431253607664,0.00088960418483298,1,1,1.00089,1,1,0,1,0,0,18,0,242.01034117024238
1.0,0,0,0,1,0,1,0,0,0,0,1,0,1260.0,1,1,0,0,0.271744,0,16,0,1,0,20,0,0,1,0,-1.302894832341401,-0.8387372736590893,1,1,0.432256,1,0,0,0,0,0,13,0,242.07743372870388
1.0,0,0,0,0,0,1,1,1,0,0,0,0,215.0,0,1,0,0,0.7242240000000001,0,14,1,0,1,22,0,0,1,0,-0.3226545421831443,0.3945901899558615,0,0,1.4837760000000002,1,0,0,0,0,1,14,0,273.2196683425761
1.0,0,0,0,0,0,1,1,1,0,0,0,1,65.0,0,0,0,0,2.11816,0,17,0,0,1,19,0,0,0,0,0.75054778729105,1.449700991911207,0,0,4.261839999999999,1,0,1,1,0,0,18,0,244.46979893310703
1.0,1,0,0,0,0,0,1,1,0,1,0,0,460.0,0,1,0,0,0.20585,1,18,0,0,0,20,0,0,0,1,-1.5806075307662233,-0.05747022715455021,1,0,0.9441499999999999,1,1,1,0,0,0,-1,1,232.8429904110086
1.0,0,0,0,1,0,1,1,1,0,0,1,0,915.0,1,0,1,1,3.96916,1,13,1,0,1,20,0,0,1,0,1.3785544854096694,1.5832664068203295,1,1,4.870839999999999,1,0,1,0,0,0,13,0,254.25497331377906
1.0,0,0,1,0,0,0,1,1,0,0,1,0,4011.19999999999,1,1,1,0,0.22093200000000002,0,16,0,1,0,23,1,0,0,0,-1.509900317119067,-0.29026139604873163,1,0,0.7480680000000001,1,1,0,0,0,0,19,0,298.3188733033891
1.0,0,1,1,0,0,1,1,1,0,0,0,0,1125.0,1,1,1,1,5.434176,1,17,0,0,1,17,0,0,1,0,1.6927078991436222,2.391861103763779,0,1,10.933823999999998,1,1,0,0,0,1,-1,1,332.16950686544743
1.0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,1,0,1,0.732645,1,16,0,1,0,21,0,0,1,0,-0.3110940054624398,0.3745625033683478,1,0,1.4543549999999998,1,1,0,0,0,0,13,1,280.91883607148947
1.0,1,0,1,0,1,0,0,0,0,1,1,0,910.0,1,1,0,1,0.53704,0,12,1,0,1,16,0,0,0,0,-0.621682699351641,-0.8142758064674253,1,1,0.44296,1,1,0,0,0,0,-1,0,202.78523205637794
1.0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,1,0,1,0.26824000000000003,1,14,1,0,0,22,0,0,0,1,-1.3158731768241638,-1.2318237324817123,1,0,0.29176,1,0,0,0,0,0,-1,1,252.32101603260364
1.0,0,0,0,1,1,0,0,0,0,0,0,1,0.0,0,1,0,0,0.44485,1,18,0,0,0,16,0,0,0,0,-0.8100181322913607,-1.1082081823415566,1,0,0.33015,1,1,0,0,0,0,-1,0,198.42554821709086
1.0,0,0,0,1,1,0,0,0,0,0,0,1,390.0,1,1,1,1,0.64736,0,17,0,0,1,17,0,0,0,1,-0.43485272500275635,1.4140651580652472,0,1,4.11264,1,0,0,1,0,1,-1,0,216.27645508160018
1.0,1,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0.9999989999999999,0,12,1,0,0,8,0,0,0,1,-1.00000050014e-06,1.2026722589833505,0,0,3.329001,1,0,0,0,0,0,-1,1,253.923804987685
1.0,1,0,0,0,1,0,0,1,0,0,0,1,345.0,0,1,0,1,1.059345,0,10,0,0,0,20,0,0,0,0,0.05765079260162855,1.9323406411604165,0,1,6.905654999999999,1,0,0,0,0,0,-1,0,253.85628833159166
1.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,1.355292,1,14,1,0,1,22,0,0,0,0,0.30401692927025364,0.6144870167320752,0,0,1.8487079999999998,1,1,0,1,0,0,14,0,282.8824649836289
1.0,0,1,0,0,0,0,1,1,0,1,1,0,1650.0,1,1,1,1,0.368,1,19,0,0,1,16,1,0,0,0,-0.9996723408132061,1.442674694555998,1,1,4.231999999999999,1,1,1,0,0,0,-1,1,245.65473288317892
1.0,0,0,0,1,1,0,1,1,0,1,1,0,1650.0,1,0,0,0,4.100656,0,17,0,0,0,18,0,1,0,0,1.4111469609116272,2.1238583471179373,1,1,8.363344000000001,1,0,0,0,0,0,-1,0,254.4610036320041
1.0,0,1,1,0,1,0,0,1,0,0,1,0,0.0,1,1,0,1,1.14478,0,13,1,0,1,19,0,0,0,0,0.13521247880700737,0.7985066962172717,0,0,2.22222,1,0,0,0,1,0,-1,0,262.97325682894814
1.0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,1,0,0,1.7768849999999998,1,21,0,0,0,21,1,1,0,0,0.5748618312651873,1.5847588747515893,1,1,4.878114999999999,1,1,0,1,0,0,-1,1,302.1880133105905
1.0,1,0,0,0,0,1,0,1,0,0,0,0,0.0,0,1,0,0,2.8253199999999996,1,20,0,0,0,11,1,0,0,0,1.038621632519634,1.3819549595207925,1,0,3.98268,1,1,1,0,0,0,20,1,363.3032431904161
